Sub,decodingModel,all.roi,feature_decoded,decAcc,attCond,WasLocAtt,WasFeaAtt,CalibrationType,feedbackGiven,Age
8,1v3,ACC,S,50,uLuF,0,0,0,0,24
9,1v3,ACC,S,62.5,uLuF,0,0,0,0,23
10,1v3,ACC,S,62.5,uLuF,0,0,0,0,33
11,1v3,ACC,S,62.5,uLuF,0,0,0,0,21
12,1v3,ACC,S,50,uLuF,0,0,0,0,28
13,1v3,ACC,S,62.5,uLuF,0,0,0,1,25
14,1v3,ACC,S,87.5,uLuF,0,0,0,1,30
15,1v3,ACC,S,25,uLuF,0,0,0,1,22
16,1v3,ACC,S,25,uLuF,0,0,0,1,33
17,1v3,ACC,S,50,uLuF,0,0,0,1,28
18,1v3,ACC,S,62.5,uLuF,0,0,1,0,34
19,1v3,ACC,S,87.5,uLuF,0,0,1,0,29
20,1v3,ACC,S,62.5,uLuF,0,0,1,0,24
21,1v3,ACC,S,25,uLuF,0,0,1,0,29
22,1v3,ACC,S,25,uLuF,0,0,1,0,25
23,1v3,ACC,S,75,uLuF,0,0,1,0,35
24,1v3,ACC,S,87.5,uLuF,0,0,1,0,32
25,1v3,ACC,S,25,uLuF,0,0,1,0,23
26,1v3,ACC,S,25,uLuF,0,0,1,0,31
27,1v3,ACC,S,25,uLuF,0,0,1,0,31
28,1v3,ACC,S,75,uLuF,0,0,1,0,29
29,1v3,ACC,S,37.5,uLuF,0,0,1,0,25
30,1v3,ACC,S,50,uLuF,0,0,1,0,21
1,1v3,PM,S,56.25,uLuF,0,0,0,0,30
2,1v3,PM,S,75,uLuF,0,0,0,0,30
3,1v3,PM,S,43.75,uLuF,0,0,0,0,24
4,1v3,PM,S,50,uLuF,0,0,0,0,24
5,1v3,PM,S,68.75,uLuF,0,0,0,0,28
6,1v3,PM,S,37.5,uLuF,0,0,0,0,23
7,1v3,PM,S,43.75,uLuF,0,0,0,0,22
8,1v3,PM,S,12.5,uLuF,0,0,0,0,24
9,1v3,PM,S,75,uLuF,0,0,0,0,23
10,1v3,PM,S,43.75,uLuF,0,0,0,0,33
11,1v3,PM,S,68.75,uLuF,0,0,0,0,21
12,1v3,PM,S,37.5,uLuF,0,0,0,0,28
13,1v3,PM,S,50,uLuF,0,0,0,1,25
14,1v3,PM,S,43.75,uLuF,0,0,0,1,30
15,1v3,PM,S,56.25,uLuF,0,0,0,1,22
16,1v3,PM,S,56.25,uLuF,0,0,0,1,33
17,1v3,PM,S,31.25,uLuF,0,0,0,1,28
18,1v3,PM,S,37.5,uLuF,0,0,1,0,34
19,1v3,PM,S,68.75,uLuF,0,0,1,0,29
20,1v3,PM,S,37.5,uLuF,0,0,1,0,24
21,1v3,PM,S,37.5,uLuF,0,0,1,0,29
22,1v3,PM,S,25,uLuF,0,0,1,0,25
23,1v3,PM,S,68.75,uLuF,0,0,1,0,35
24,1v3,PM,S,56.25,uLuF,0,0,1,0,32
25,1v3,PM,S,43.75,uLuF,0,0,1,0,23
26,1v3,PM,S,75,uLuF,0,0,1,0,31
27,1v3,PM,S,43.75,uLuF,0,0,1,0,31
28,1v3,PM,S,31.25,uLuF,0,0,1,0,29
29,1v3,PM,S,50,uLuF,0,0,1,0,25
30,1v3,PM,S,43.75,uLuF,0,0,1,0,21
1,1v3,aIFS,S,50,uLuF,0,0,0,0,30
2,1v3,aIFS,S,68.75,uLuF,0,0,0,0,30
3,1v3,aIFS,S,18.75,uLuF,0,0,0,0,24
4,1v3,aIFS,S,37.5,uLuF,0,0,0,0,24
5,1v3,aIFS,S,56.25,uLuF,0,0,0,0,28
6,1v3,aIFS,S,18.75,uLuF,0,0,0,0,23
7,1v3,aIFS,S,18.75,uLuF,0,0,0,0,22
8,1v3,aIFS,S,31.25,uLuF,0,0,0,0,24
9,1v3,aIFS,S,93.75,uLuF,0,0,0,0,23
10,1v3,aIFS,S,18.75,uLuF,0,0,0,0,33
11,1v3,aIFS,S,68.75,uLuF,0,0,0,0,21
12,1v3,aIFS,S,37.5,uLuF,0,0,0,0,28
13,1v3,aIFS,S,50,uLuF,0,0,0,1,25
14,1v3,aIFS,S,37.5,uLuF,0,0,0,1,30
15,1v3,aIFS,S,43.75,uLuF,0,0,0,1,22
16,1v3,aIFS,S,25,uLuF,0,0,0,1,33
17,1v3,aIFS,S,43.75,uLuF,0,0,0,1,28
18,1v3,aIFS,S,31.25,uLuF,0,0,1,0,34
19,1v3,aIFS,S,56.25,uLuF,0,0,1,0,29
20,1v3,aIFS,S,37.5,uLuF,0,0,1,0,24
21,1v3,aIFS,S,87.5,uLuF,0,0,1,0,29
22,1v3,aIFS,S,18.75,uLuF,0,0,1,0,25
23,1v3,aIFS,S,68.75,uLuF,0,0,1,0,35
24,1v3,aIFS,S,43.75,uLuF,0,0,1,0,32
25,1v3,aIFS,S,50,uLuF,0,0,1,0,23
26,1v3,aIFS,S,50,uLuF,0,0,1,0,31
27,1v3,aIFS,S,31.25,uLuF,0,0,1,0,31
28,1v3,aIFS,S,37.5,uLuF,0,0,1,0,29
29,1v3,aIFS,S,50,uLuF,0,0,1,0,25
30,1v3,aIFS,S,43.75,uLuF,0,0,1,0,21
1,1v3,pIFS,S,50,uLuF,0,0,0,0,30
2,1v3,pIFS,S,87.5,uLuF,0,0,0,0,30
3,1v3,pIFS,S,25,uLuF,0,0,0,0,24
4,1v3,pIFS,S,37.5,uLuF,0,0,0,0,24
5,1v3,pIFS,S,56.25,uLuF,0,0,0,0,28
6,1v3,pIFS,S,62.5,uLuF,0,0,0,0,23
7,1v3,pIFS,S,12.5,uLuF,0,0,0,0,22
8,1v3,pIFS,S,25,uLuF,0,0,0,0,24
9,1v3,pIFS,S,56.25,uLuF,0,0,0,0,23
10,1v3,pIFS,S,18.75,uLuF,0,0,0,0,33
11,1v3,pIFS,S,56.25,uLuF,0,0,0,0,21
12,1v3,pIFS,S,31.25,uLuF,0,0,0,0,28
13,1v3,pIFS,S,68.75,uLuF,0,0,0,1,25
14,1v3,pIFS,S,43.75,uLuF,0,0,0,1,30
15,1v3,pIFS,S,68.75,uLuF,0,0,0,1,22
16,1v3,pIFS,S,37.5,uLuF,0,0,0,1,33
17,1v3,pIFS,S,50,uLuF,0,0,0,1,28
18,1v3,pIFS,S,56.25,uLuF,0,0,1,0,34
19,1v3,pIFS,S,62.5,uLuF,0,0,1,0,29
20,1v3,pIFS,S,50,uLuF,0,0,1,0,24
21,1v3,pIFS,S,81.25,uLuF,0,0,1,0,29
22,1v3,pIFS,S,37.5,uLuF,0,0,1,0,25
23,1v3,pIFS,S,62.5,uLuF,0,0,1,0,35
24,1v3,pIFS,S,68.75,uLuF,0,0,1,0,32
25,1v3,pIFS,S,62.5,uLuF,0,0,1,0,23
26,1v3,pIFS,S,50,uLuF,0,0,1,0,31
27,1v3,pIFS,S,18.75,uLuF,0,0,1,0,31
28,1v3,pIFS,S,62.5,uLuF,0,0,1,0,29
29,1v3,pIFS,S,31.25,uLuF,0,0,1,0,25
30,1v3,pIFS,S,31.25,uLuF,0,0,1,0,21
1,1v4,IPS,S,37.5,uLuF,0,0,0,0,30
2,1v4,IPS,S,75,uLuF,0,0,0,0,30
3,1v4,IPS,S,62.5,uLuF,0,0,0,0,24
4,1v4,IPS,S,31.25,uLuF,0,0,0,0,24
5,1v4,IPS,S,25,uLuF,0,0,0,0,28
6,1v4,IPS,S,25,uLuF,0,0,0,0,23
7,1v4,IPS,S,12.5,uLuF,0,0,0,0,22
8,1v4,IPS,S,31.25,uLuF,0,0,0,0,24
9,1v4,IPS,S,62.5,uLuF,0,0,0,0,23
10,1v4,IPS,S,81.25,uLuF,0,0,0,0,33
11,1v4,IPS,S,68.75,uLuF,0,0,0,0,21
12,1v4,IPS,S,81.25,uLuF,0,0,0,0,28
13,1v4,IPS,S,37.5,uLuF,0,0,0,1,25
14,1v4,IPS,S,25,uLuF,0,0,0,1,30
15,1v4,IPS,S,25,uLuF,0,0,0,1,22
16,1v4,IPS,S,37.5,uLuF,0,0,0,1,33
17,1v4,IPS,S,68.75,uLuF,0,0,0,1,28
18,1v4,IPS,S,37.5,uLuF,0,0,1,0,34
19,1v4,IPS,S,68.75,uLuF,0,0,1,0,29
20,1v4,IPS,S,43.75,uLuF,0,0,1,0,24
21,1v4,IPS,S,62.5,uLuF,0,0,1,0,29
22,1v4,IPS,S,81.25,uLuF,0,0,1,0,25
23,1v4,IPS,S,100,uLuF,0,0,1,0,35
24,1v4,IPS,S,56.25,uLuF,0,0,1,0,32
25,1v4,IPS,S,50,uLuF,0,0,1,0,23
26,1v4,IPS,S,43.75,uLuF,0,0,1,0,31
27,1v4,IPS,S,75,uLuF,0,0,1,0,31
28,1v4,IPS,S,50,uLuF,0,0,1,0,29
29,1v4,IPS,S,37.5,uLuF,0,0,1,0,25
30,1v4,IPS,S,0,uLuF,0,0,1,0,21
1,1v4,AIFO,S,37.5,uLuF,0,0,0,0,30
2,1v4,AIFO,S,75,uLuF,0,0,0,0,30
3,1v4,AIFO,S,50,uLuF,0,0,0,0,24
4,1v4,AIFO,S,68.75,uLuF,0,0,0,0,24
5,1v4,AIFO,S,56.25,uLuF,0,0,0,0,28
6,1v4,AIFO,S,56.25,uLuF,0,0,0,0,23
7,1v4,AIFO,S,68.75,uLuF,0,0,0,0,22
8,1v4,AIFO,S,25,uLuF,0,0,0,0,24
9,1v4,AIFO,S,37.5,uLuF,0,0,0,0,23
10,1v4,AIFO,S,43.75,uLuF,0,0,0,0,33
11,1v4,AIFO,S,43.75,uLuF,0,0,0,0,21
12,1v4,AIFO,S,37.5,uLuF,0,0,0,0,28
13,1v4,AIFO,S,37.5,uLuF,0,0,0,1,25
14,1v4,AIFO,S,75,uLuF,0,0,0,1,30
15,1v4,AIFO,S,81.25,uLuF,0,0,0,1,22
16,1v4,AIFO,S,50,uLuF,0,0,0,1,33
17,1v4,AIFO,S,62.5,uLuF,0,0,0,1,28
18,1v4,AIFO,S,62.5,uLuF,0,0,1,0,34
19,1v4,AIFO,S,62.5,uLuF,0,0,1,0,29
20,1v4,AIFO,S,56.25,uLuF,0,0,1,0,24
21,1v4,AIFO,S,25,uLuF,0,0,1,0,29
22,1v4,AIFO,S,56.25,uLuF,0,0,1,0,25
23,1v4,AIFO,S,31.25,uLuF,0,0,1,0,35
24,1v4,AIFO,S,37.5,uLuF,0,0,1,0,32
25,1v4,AIFO,S,87.5,uLuF,0,0,1,0,23
26,1v4,AIFO,S,62.5,uLuF,0,0,1,0,31
27,1v4,AIFO,S,50,uLuF,0,0,1,0,31
28,1v4,AIFO,S,12.5,uLuF,0,0,1,0,29
29,1v4,AIFO,S,62.5,uLuF,0,0,1,0,25
30,1v4,AIFO,S,56.25,uLuF,0,0,1,0,21
1,1v4,IFJ,S,43.75,uLuF,0,0,0,0,30
2,1v4,IFJ,S,87.5,uLuF,0,0,0,0,30
3,1v4,IFJ,S,25,uLuF,0,0,0,0,24
4,1v4,IFJ,S,68.75,uLuF,0,0,0,0,24
5,1v4,IFJ,S,56.25,uLuF,0,0,0,0,28
6,1v4,IFJ,S,56.25,uLuF,0,0,0,0,23
7,1v4,IFJ,S,43.75,uLuF,0,0,0,0,22
8,1v4,IFJ,S,37.5,uLuF,0,0,0,0,24
9,1v4,IFJ,S,68.75,uLuF,0,0,0,0,23
10,1v4,IFJ,S,62.5,uLuF,0,0,0,0,33
11,1v4,IFJ,S,50,uLuF,0,0,0,0,21
12,1v4,IFJ,S,43.75,uLuF,0,0,0,0,28
13,1v4,IFJ,S,25,uLuF,0,0,0,1,25
14,1v4,IFJ,S,43.75,uLuF,0,0,0,1,30
15,1v4,IFJ,S,31.25,uLuF,0,0,0,1,22
16,1v4,IFJ,S,31.25,uLuF,0,0,0,1,33
17,1v4,IFJ,S,43.75,uLuF,0,0,0,1,28
18,1v4,IFJ,S,75,uLuF,0,0,1,0,34
19,1v4,IFJ,S,50,uLuF,0,0,1,0,29
20,1v4,IFJ,S,43.75,uLuF,0,0,1,0,24
21,1v4,IFJ,S,31.25,uLuF,0,0,1,0,29
22,1v4,IFJ,S,25,uLuF,0,0,1,0,25
23,1v4,IFJ,S,93.75,uLuF,0,0,1,0,35
24,1v4,IFJ,S,56.25,uLuF,0,0,1,0,32
25,1v4,IFJ,S,81.25,uLuF,0,0,1,0,23
26,1v4,IFJ,S,43.75,uLuF,0,0,1,0,31
27,1v4,IFJ,S,62.5,uLuF,0,0,1,0,31
28,1v4,IFJ,S,37.5,uLuF,0,0,1,0,29
29,1v4,IFJ,S,37.5,uLuF,0,0,1,0,25
30,1v4,IFJ,S,62.5,uLuF,0,0,1,0,21
1,1v4,ACC,S,37.5,uLuF,0,0,0,0,30
2,1v4,ACC,S,87.5,uLuF,0,0,0,0,30
3,1v4,ACC,S,12.5,uLuF,0,0,0,0,24
4,1v4,ACC,S,62.5,uLuF,0,0,0,0,24
5,1v4,ACC,S,37.5,uLuF,0,0,0,0,28
6,1v4,ACC,S,0,uLuF,0,0,0,0,23
7,1v4,ACC,S,62.5,uLuF,0,0,0,0,22
8,1v4,ACC,S,37.5,uLuF,0,0,0,0,24
9,1v4,ACC,S,62.5,uLuF,0,0,0,0,23
10,1v4,ACC,S,87.5,uLuF,0,0,0,0,33
11,1v4,ACC,S,37.5,uLuF,0,0,0,0,21
12,1v4,ACC,S,62.5,uLuF,0,0,0,0,28
13,1v4,ACC,S,25,uLuF,0,0,0,1,25
14,1v4,ACC,S,75,uLuF,0,0,0,1,30
15,1v4,ACC,S,75,uLuF,0,0,0,1,22
16,1v4,ACC,S,50,uLuF,0,0,0,1,33
17,1v4,ACC,S,62.5,uLuF,0,0,0,1,28
18,1v4,ACC,S,75,uLuF,0,0,1,0,34
19,1v4,ACC,S,50,uLuF,0,0,1,0,29
20,1v4,ACC,S,75,uLuF,0,0,1,0,24
21,1v4,ACC,S,37.5,uLuF,0,0,1,0,29
22,1v4,ACC,S,37.5,uLuF,0,0,1,0,25
23,1v4,ACC,S,62.5,uLuF,0,0,1,0,35
24,1v4,ACC,S,62.5,uLuF,0,0,1,0,32
25,1v4,ACC,S,75,uLuF,0,0,1,0,23
26,1v4,ACC,S,37.5,uLuF,0,0,1,0,31
27,1v4,ACC,S,37.5,uLuF,0,0,1,0,31
28,1v4,ACC,S,75,uLuF,0,0,1,0,29
29,1v4,ACC,S,62.5,uLuF,0,0,1,0,25
30,1v4,ACC,S,12.5,uLuF,0,0,1,0,21
1,1v4,PM,S,43.75,uLuF,0,0,0,0,30
2,1v4,PM,S,68.75,uLuF,0,0,0,0,30
3,1v4,PM,S,50,uLuF,0,0,0,0,24
4,1v4,PM,S,43.75,uLuF,0,0,0,0,24
5,1v4,PM,S,62.5,uLuF,0,0,0,0,28
6,1v4,PM,S,12.5,uLuF,0,0,0,0,23
7,1v4,PM,S,50,uLuF,0,0,0,0,22
8,1v4,PM,S,31.25,uLuF,0,0,0,0,24
9,1v4,PM,S,87.5,uLuF,0,0,0,0,23
10,1v4,PM,S,81.25,uLuF,0,0,0,0,33
11,1v4,PM,S,43.75,uLuF,0,0,0,0,21
12,1v4,PM,S,68.75,uLuF,0,0,0,0,28
13,1v4,PM,S,25,uLuF,0,0,0,1,25
14,1v4,PM,S,37.5,uLuF,0,0,0,1,30
15,1v4,PM,S,43.75,uLuF,0,0,0,1,22
16,1v4,PM,S,43.75,uLuF,0,0,0,1,33
17,1v4,PM,S,68.75,uLuF,0,0,0,1,28
18,1v4,PM,S,75,uLuF,0,0,1,0,34
19,1v4,PM,S,50,uLuF,0,0,1,0,29
20,1v4,PM,S,56.25,uLuF,0,0,1,0,24
21,1v4,PM,S,56.25,uLuF,0,0,1,0,29
22,1v4,PM,S,43.75,uLuF,0,0,1,0,25
23,1v4,PM,S,75,uLuF,0,0,1,0,35
24,1v4,PM,S,50,uLuF,0,0,1,0,32
25,1v4,PM,S,81.25,uLuF,0,0,1,0,23
26,1v4,PM,S,50,uLuF,0,0,1,0,31
27,1v4,PM,S,25,uLuF,0,0,1,0,31
28,1v4,PM,S,62.5,uLuF,0,0,1,0,29
29,1v4,PM,S,43.75,uLuF,0,0,1,0,25
30,1v4,PM,S,18.75,uLuF,0,0,1,0,21
1,1v4,aIFS,S,31.25,uLuF,0,0,0,0,30
2,1v4,aIFS,S,62.5,uLuF,0,0,0,0,30
3,1v4,aIFS,S,43.75,uLuF,0,0,0,0,24
4,1v4,aIFS,S,68.75,uLuF,0,0,0,0,24
5,1v4,aIFS,S,62.5,uLuF,0,0,0,0,28
6,1v4,aIFS,S,37.5,uLuF,0,0,0,0,23
7,1v4,aIFS,S,50,uLuF,0,0,0,0,22
8,1v4,aIFS,S,50,uLuF,0,0,0,0,24
9,1v4,aIFS,S,43.75,uLuF,0,0,0,0,23
10,1v4,aIFS,S,68.75,uLuF,0,0,0,0,33
11,1v4,aIFS,S,43.75,uLuF,0,0,0,0,21
12,1v4,aIFS,S,31.25,uLuF,0,0,0,0,28
13,1v4,aIFS,S,43.75,uLuF,0,0,0,1,25
14,1v4,aIFS,S,43.75,uLuF,0,0,0,1,30
15,1v4,aIFS,S,62.5,uLuF,0,0,0,1,22
16,1v4,aIFS,S,25,uLuF,0,0,0,1,33
17,1v4,aIFS,S,50,uLuF,0,0,0,1,28
18,1v4,aIFS,S,56.25,uLuF,0,0,1,0,34
19,1v4,aIFS,S,93.75,uLuF,0,0,1,0,29
20,1v4,aIFS,S,43.75,uLuF,0,0,1,0,24
21,1v4,aIFS,S,56.25,uLuF,0,0,1,0,29
22,1v4,aIFS,S,37.5,uLuF,0,0,1,0,25
23,1v4,aIFS,S,93.75,uLuF,0,0,1,0,35
24,1v4,aIFS,S,68.75,uLuF,0,0,1,0,32
25,1v4,aIFS,S,62.5,uLuF,0,0,1,0,23
26,1v4,aIFS,S,50,uLuF,0,0,1,0,31
27,1v4,aIFS,S,50,uLuF,0,0,1,0,31
28,1v4,aIFS,S,31.25,uLuF,0,0,1,0,29
29,1v4,aIFS,S,50,uLuF,0,0,1,0,25
30,1v4,aIFS,S,50,uLuF,0,0,1,0,21
1,1v4,pIFS,S,43.75,uLuF,0,0,0,0,30
2,1v4,pIFS,S,81.25,uLuF,0,0,0,0,30
3,1v4,pIFS,S,31.25,uLuF,0,0,0,0,24
4,1v4,pIFS,S,50,uLuF,0,0,0,0,24
5,1v4,pIFS,S,75,uLuF,0,0,0,0,28
6,1v4,pIFS,S,62.5,uLuF,0,0,0,0,23
7,1v4,pIFS,S,25,uLuF,0,0,0,0,22
8,1v4,pIFS,S,62.5,uLuF,0,0,0,0,24
9,1v4,pIFS,S,50,uLuF,0,0,0,0,23
10,1v4,pIFS,S,75,uLuF,0,0,0,0,33
11,1v4,pIFS,S,50,uLuF,0,0,0,0,21
12,1v4,pIFS,S,43.75,uLuF,0,0,0,0,28
13,1v4,pIFS,S,43.75,uLuF,0,0,0,1,25
14,1v4,pIFS,S,50,uLuF,0,0,0,1,30
15,1v4,pIFS,S,18.75,uLuF,0,0,0,1,22
16,1v4,pIFS,S,18.75,uLuF,0,0,0,1,33
17,1v4,pIFS,S,50,uLuF,0,0,0,1,28
18,1v4,pIFS,S,50,uLuF,0,0,1,0,34
19,1v4,pIFS,S,62.5,uLuF,0,0,1,0,29
20,1v4,pIFS,S,37.5,uLuF,0,0,1,0,24
21,1v4,pIFS,S,50,uLuF,0,0,1,0,29
22,1v4,pIFS,S,50,uLuF,0,0,1,0,25
23,1v4,pIFS,S,93.75,uLuF,0,0,1,0,35
24,1v4,pIFS,S,43.75,uLuF,0,0,1,0,32
25,1v4,pIFS,S,81.25,uLuF,0,0,1,0,23
26,1v4,pIFS,S,62.5,uLuF,0,0,1,0,31
27,1v4,pIFS,S,62.5,uLuF,0,0,1,0,31
28,1v4,pIFS,S,25,uLuF,0,0,1,0,29
29,1v4,pIFS,S,50,uLuF,0,0,1,0,25
30,1v4,pIFS,S,50,uLuF,0,0,1,0,21
1,2v4,IPS,S,43.75,uLuF,0,0,0,0,30
2,2v4,IPS,S,62.5,uLuF,0,0,0,0,30
3,2v4,IPS,S,87.5,uLuF,0,0,0,0,24
4,2v4,IPS,S,25,uLuF,0,0,0,0,24
5,2v4,IPS,S,37.5,uLuF,0,0,0,0,28
6,2v4,IPS,S,62.5,uLuF,0,0,0,0,23
7,2v4,IPS,S,18.75,uLuF,0,0,0,0,22
8,2v4,IPS,S,68.75,uLuF,0,0,0,0,24
9,2v4,IPS,S,31.25,uLuF,0,0,0,0,23
10,2v4,IPS,S,56.25,uLuF,0,0,0,0,33
11,2v4,IPS,S,75,uLuF,0,0,0,0,21
12,2v4,IPS,S,75,uLuF,0,0,0,0,28
13,2v4,IPS,S,37.5,uLuF,0,0,0,1,25
14,2v4,IPS,S,50,uLuF,0,0,0,1,30
15,2v4,IPS,S,50,uLuF,0,0,0,1,22
16,2v4,IPS,S,56.25,uLuF,0,0,0,1,33
17,2v4,IPS,S,62.5,uLuF,0,0,0,1,28
18,2v4,IPS,S,43.75,uLuF,0,0,1,0,34
19,2v4,IPS,S,37.5,uLuF,0,0,1,0,29
20,2v4,IPS,S,87.5,uLuF,0,0,1,0,24
21,2v4,IPS,S,50,uLuF,0,0,1,0,29
22,2v4,IPS,S,50,uLuF,0,0,1,0,25
23,2v4,IPS,S,68.75,uLuF,0,0,1,0,35
24,2v4,IPS,S,62.5,uLuF,0,0,1,0,32
25,2v4,IPS,S,50,uLuF,0,0,1,0,23
26,2v4,IPS,S,56.25,uLuF,0,0,1,0,31
27,2v4,IPS,S,12.5,uLuF,0,0,1,0,31
28,2v4,IPS,S,62.5,uLuF,0,0,1,0,29
29,2v4,IPS,S,0,uLuF,0,0,1,0,25
30,2v4,IPS,S,62.5,uLuF,0,0,1,0,21
1,2v4,AIFO,S,56.25,uLuF,0,0,0,0,30
2,2v4,AIFO,S,31.25,uLuF,0,0,0,0,30
3,2v4,AIFO,S,100,uLuF,0,0,0,0,24
4,2v4,AIFO,S,43.75,uLuF,0,0,0,0,24
5,2v4,AIFO,S,43.75,uLuF,0,0,0,0,28
6,2v4,AIFO,S,75,uLuF,0,0,0,0,23
7,2v4,AIFO,S,75,uLuF,0,0,0,0,22
8,2v4,AIFO,S,31.25,uLuF,0,0,0,0,24
9,2v4,AIFO,S,25,uLuF,0,0,0,0,23
10,2v4,AIFO,S,87.5,uLuF,0,0,0,0,33
11,2v4,AIFO,S,75,uLuF,0,0,0,0,21
12,2v4,AIFO,S,37.5,uLuF,0,0,0,0,28
13,2v4,AIFO,S,25,uLuF,0,0,0,1,25
14,2v4,AIFO,S,50,uLuF,0,0,0,1,30
15,2v4,AIFO,S,68.75,uLuF,0,0,0,1,22
16,2v4,AIFO,S,56.25,uLuF,0,0,0,1,33
17,2v4,AIFO,S,37.5,uLuF,0,0,0,1,28
18,2v4,AIFO,S,50,uLuF,0,0,1,0,34
19,2v4,AIFO,S,56.25,uLuF,0,0,1,0,29
20,2v4,AIFO,S,93.75,uLuF,0,0,1,0,24
21,2v4,AIFO,S,25,uLuF,0,0,1,0,29
22,2v4,AIFO,S,25,uLuF,0,0,1,0,25
23,2v4,AIFO,S,37.5,uLuF,0,0,1,0,35
24,2v4,AIFO,S,81.25,uLuF,0,0,1,0,32
25,2v4,AIFO,S,37.5,uLuF,0,0,1,0,23
26,2v4,AIFO,S,43.75,uLuF,0,0,1,0,31
27,2v4,AIFO,S,31.25,uLuF,0,0,1,0,31
28,2v4,AIFO,S,56.25,uLuF,0,0,1,0,29
29,2v4,AIFO,S,37.5,uLuF,0,0,1,0,25
30,2v4,AIFO,S,75,uLuF,0,0,1,0,21
1,2v4,IFJ,S,56.25,uLuF,0,0,0,0,30
2,2v4,IFJ,S,81.25,uLuF,0,0,0,0,30
3,2v4,IFJ,S,100,uLuF,0,0,0,0,24
4,2v4,IFJ,S,50,uLuF,0,0,0,0,24
5,2v4,IFJ,S,50,uLuF,0,0,0,0,28
6,2v4,IFJ,S,50,uLuF,0,0,0,0,23
7,2v4,IFJ,S,25,uLuF,0,0,0,0,22
8,2v4,IFJ,S,37.5,uLuF,0,0,0,0,24
9,2v4,IFJ,S,25,uLuF,0,0,0,0,23
10,2v4,IFJ,S,50,uLuF,0,0,0,0,33
11,2v4,IFJ,S,81.25,uLuF,0,0,0,0,21
12,2v4,IFJ,S,68.75,uLuF,0,0,0,0,28
13,2v4,IFJ,S,31.25,uLuF,0,0,0,1,25
14,2v4,IFJ,S,37.5,uLuF,0,0,0,1,30
15,2v4,IFJ,S,31.25,uLuF,0,0,0,1,22
16,2v4,IFJ,S,43.75,uLuF,0,0,0,1,33
17,2v4,IFJ,S,37.5,uLuF,0,0,0,1,28
18,2v4,IFJ,S,56.25,uLuF,0,0,1,0,34
19,2v4,IFJ,S,50,uLuF,0,0,1,0,29
20,2v4,IFJ,S,93.75,uLuF,0,0,1,0,24
21,2v4,IFJ,S,50,uLuF,0,0,1,0,29
22,2v4,IFJ,S,43.75,uLuF,0,0,1,0,25
23,2v4,IFJ,S,37.5,uLuF,0,0,1,0,35
24,2v4,IFJ,S,75,uLuF,0,0,1,0,32
25,2v4,IFJ,S,56.25,uLuF,0,0,1,0,23
26,2v4,IFJ,S,50,uLuF,0,0,1,0,31
27,2v4,IFJ,S,50,uLuF,0,0,1,0,31
28,2v4,IFJ,S,68.75,uLuF,0,0,1,0,29
29,2v4,IFJ,S,37.5,uLuF,0,0,1,0,25
30,2v4,IFJ,S,75,uLuF,0,0,1,0,21
1,2v4,ACC,S,37.5,uLuF,0,0,0,0,30
2,2v4,ACC,S,25,uLuF,0,0,0,0,30
3,2v4,ACC,S,100,uLuF,0,0,0,0,24
4,2v4,ACC,S,87.5,uLuF,0,0,0,0,24
5,2v4,ACC,S,12.5,uLuF,0,0,0,0,28
6,2v4,ACC,S,62.5,uLuF,0,0,0,0,23
7,2v4,ACC,S,37.5,uLuF,0,0,0,0,22
8,2v4,ACC,S,50,uLuF,0,0,0,0,24
9,2v4,ACC,S,12.5,uLuF,0,0,0,0,23
10,2v4,ACC,S,75,uLuF,0,0,0,0,33
11,2v4,ACC,S,100,uLuF,0,0,0,0,21
12,2v4,ACC,S,50,uLuF,0,0,0,0,28
13,2v4,ACC,S,25,uLuF,0,0,0,1,25
14,2v4,ACC,S,37.5,uLuF,0,0,0,1,30
15,2v4,ACC,S,50,uLuF,0,0,0,1,22
16,2v4,ACC,S,75,uLuF,0,0,0,1,33
17,2v4,ACC,S,50,uLuF,0,0,0,1,28
18,2v4,ACC,S,75,uLuF,0,0,1,0,34
19,2v4,ACC,S,50,uLuF,0,0,1,0,29
20,2v4,ACC,S,87.5,uLuF,0,0,1,0,24
21,2v4,ACC,S,37.5,uLuF,0,0,1,0,29
22,2v4,ACC,S,37.5,uLuF,0,0,1,0,25
23,2v4,ACC,S,37.5,uLuF,0,0,1,0,35
24,2v4,ACC,S,50,uLuF,0,0,1,0,32
25,2v4,ACC,S,37.5,uLuF,0,0,1,0,23
26,2v4,ACC,S,25,uLuF,0,0,1,0,31
27,2v4,ACC,S,50,uLuF,0,0,1,0,31
28,2v4,ACC,S,62.5,uLuF,0,0,1,0,29
29,2v4,ACC,S,25,uLuF,0,0,1,0,25
30,2v4,ACC,S,62.5,uLuF,0,0,1,0,21
1,2v4,PM,S,43.75,uLuF,0,0,0,0,30
2,2v4,PM,S,56.25,uLuF,0,0,0,0,30
3,2v4,PM,S,87.5,uLuF,0,0,0,0,24
4,2v4,PM,S,50,uLuF,0,0,0,0,24
5,2v4,PM,S,37.5,uLuF,0,0,0,0,28
6,2v4,PM,S,50,uLuF,0,0,0,0,23
7,2v4,PM,S,37.5,uLuF,0,0,0,0,22
8,2v4,PM,S,50,uLuF,0,0,0,0,24
9,2v4,PM,S,25,uLuF,0,0,0,0,23
10,2v4,PM,S,68.75,uLuF,0,0,0,0,33
